#  E (eV)   dos(E)     Int dos(E) EFermi =    5.968 eV
 -29.457  0.1224E-83  0.6660E-84
 -29.456  0.1224E-83  0.6672E-84
 -29.455  0.1224E-83  0.6684E-84
 -29.454  0.1224E-83  0.6697E-84
 -29.453  0.1224E-83  0.6709E-84
 -29.452  0.1224E-83  0.6721E-84
 -29.451  0.1224E-83  0.6733E-84
 -29.450  0.1224E-83  0.6746E-84
 -29.449  0.1224E-83  0.6758E-84
 -29.448  0.1224E-83  0.6770E-84
 -29.447  0.1224E-83  0.6782E-84
 -29.446  0.1224E-83  0.6795E-84
 -29.445  0.1224E-83  0.6807E-84
 -29.444  0.1224E-83  0.6819E-84
 -29.443  0.1224E-83  0.6831E-84
 -29.442  0.1224E-83  0.6844E-84
 -29.441  0.1224E-83  0.6856E-84
 -29.440  0.1224E-83  0.6868E-84
 -29.439  0.1224E-83  0.6880E-84
 -29.438  0.1224E-83  0.6892E-84
 -29.437  0.1224E-83  0.6905E-84
 -29.436  0.1224E-83  0.6917E-84
 -29.435  0.1224E-83  0.6929E-84
 -29.434  0.1224E-83  0.6941E-84
 -29.433  0.1224E-83  0.6954E-84
 -29.432  0.1224E-83  0.6966E-84
 -29.431  0.1224E-83  0.6978E-84
 -29.430  0.1224E-83  0.6990E-84
 -29.429  0.1224E-83  0.7003E-84
 -29.428  0.1224E-83  0.7015E-84
 -29.427  0.1224E-83  0.7027E-84
 -29.426  0.1224E-83  0.7039E-84
 -29.425  0.1224E-83  0.7052E-84
 -29.424  0.1224E-83  0.7064E-84
 -29.423  0.1224E-83  0.7076E-84
 -29.422  0.1224E-83  0.7088E-84
 -29.421  0.1224E-83  0.7101E-84
 -29.420  0.1224E-83  0.7113E-84
 -29.419  0.1224E-83  0.7125E-84
 -29.418  0.1224E-83  0.7137E-84
 -29.417  0.1224E-83  0.7150E-84
 -29.416  0.1224E-83  0.7162E-84
 -29.415  0.1224E-83  0.7174E-84
 -29.414  0.1224E-83  0.7186E-84
 -29.413  0.1224E-83  0.7199E-84
 -29.412  0.1224E-83  0.7211E-84
 -29.411  0.1224E-83  0.7223E-84
